type,ident,Latitude,Longitude,Zone,Boundary,Waterbody,Exclude
WAYPOINT,SFR0301,29.92715,-82.77671667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0302,29.9266,-82.77578333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0303,29.92716667,-82.77575,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0304,29.92713333,-82.77496667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0305,29.92766667,-82.77488333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0306,29.92765,-82.77411667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0307,29.92815,-82.774,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0308,29.92801667,-82.77318333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0309,29.92851667,-82.77306667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0310,29.92818333,-82.77216667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0311,29.92861667,-82.77203333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0312,29.92811667,-82.77113333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0313,29.9285,-82.77101667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0314,29.92788333,-82.77015,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0315,29.92826667,-82.77003333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0316,29.92706667,-82.76995,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0317,29.92756667,-82.76943333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0318,29.9263,-82.77048333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0319,29.9267,-82.76963333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0320,29.92576667,-82.77126667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0321,29.92595,-82.7702,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0322,29.92525,-82.77211667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0323,29.92541667,-82.77101667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0324,29.92451667,-82.77266667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0325,29.92495,-82.7719,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0326,29.92368333,-82.77233333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0327,29.92413333,-82.77196667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0328,29.92298333,-82.7717,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0329,29.92336667,-82.77143333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0330,29.9222,-82.77118333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0331,29.92258333,-82.77093333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0332,29.92131667,-82.77101667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0333,29.9217,-82.77068333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0334,29.92045,-82.77121667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0335,29.92081667,-82.77066667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0336,29.91965,-82.77168333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0337,29.91995,-82.77096667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0338,29.91876667,-82.77156667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0339,29.9191,-82.77116667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0340,29.91786667,-82.77153333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0341,29.9182,-82.77116667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0342,29.91733333,-82.77218333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0343,29.91731667,-82.77111667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0344,29.91688333,-82.77246667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0345,29.9169,-82.77163333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0346,29.91605,-82.77215,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0347,29.91635,-82.77195,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0348,29.91518333,-82.77223333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0349,29.9155,-82.77171667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0350,29.91431667,-82.7725,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0351,29.91468333,-82.77208333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0352,29.91378333,-82.77323333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0353,29.91381667,-82.77235,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0354,29.91331667,-82.77401667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0355,29.91341667,-82.77311667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0356,29.91251667,-82.77446667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0357,29.91286667,-82.77393333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0358,29.91163333,-82.7744,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0359,29.912,-82.77403333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0360,29.91081667,-82.77395,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0361,29.9112,-82.77358333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0362,29.91008333,-82.77335,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0363,29.91046667,-82.773,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0364,29.90951667,-82.77255,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0365,29.90985,-82.77225,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0366,29.90881667,-82.77193333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0367,29.90915,-82.77158333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0368,29.9083,-82.77111667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0369,29.90861667,-82.77078333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0370,29.90811667,-82.77011667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0371,29.90855,-82.76976667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0372,29.9082,-82.7691,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0373,29.90885,-82.76878333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0374,29.90845,-82.76811667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0375,29.9092,-82.76783333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0376,29.90828333,-82.7671,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0377,29.90926667,-82.76685,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0378,29.90815,-82.76606667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0379,29.90873333,-82.76605,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0380,29.9078,-82.76515,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0381,29.90831667,-82.76515,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0382,29.90721667,-82.7659,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0383,29.9077,-82.76445,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0384,29.90681667,-82.76681667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0385,29.90705,-82.76513333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0386,29.90626667,-82.76761667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0387,29.9067,-82.76608333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0388,29.90538333,-82.76761667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0389,29.90623333,-82.76695,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0390,29.90451667,-82.7674,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0391,29.90535,-82.76705,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0392,29.90366667,-82.76705,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0393,29.90448333,-82.76681667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0394,29.90278333,-82.767,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0395,29.90375,-82.76636667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0396,29.90188333,-82.76696667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0397,29.90288333,-82.76655,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0398,29.9011,-82.76746667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0399,29.90198333,-82.76651667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0400,29.90046667,-82.76815,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0401,29.90111667,-82.76661667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0402,29.89975,-82.76876667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0403,29.90053333,-82.7674,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0404,29.89893333,-82.76921667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0405,29.89993333,-82.76816667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0406,29.8981,-82.76955,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0407,29.89911667,-82.76858333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0408,29.8973,-82.76913333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0409,29.89833333,-82.76908333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0410,29.89683333,-82.76826667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0411,29.89755,-82.76871667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0412,29.89683333,-82.76726667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0413,29.89723333,-82.76778333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0414,29.89676667,-82.76623333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0415,29.89708333,-82.76676667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0416,29.8967,-82.76521667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0417,29.89728333,-82.7658,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0418,29.89681667,-82.76418333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0419,29.89735,-82.76476667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0420,29.89681667,-82.76315,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0421,29.8973,-82.76373333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0422,29.89688333,-82.76211667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0423,29.89728333,-82.7627,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0424,29.89716667,-82.76113333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0425,29.89751667,-82.76171667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0426,29.89765,-82.76033333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0427,29.89796667,-82.76083333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0428,29.89831667,-82.7597,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0429,29.89861667,-82.7601,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0430,29.8988,-82.75885,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0431,29.89916667,-82.75931667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0432,29.8983,-82.75803333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0433,29.89925,-82.75835,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0434,29.89745,-82.75775,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0435,29.8986,-82.75768333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0436,29.89656667,-82.75756667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0437,29.89778333,-82.75733333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0438,29.89571667,-82.7573,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0439,29.8969,-82.75721667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0440,29.8952,-82.75651667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0441,29.89601667,-82.75703333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0442,29.89466667,-82.7557,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0443,29.89568333,-82.75621667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0444,29.89405,-82.75495,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0445,29.89518333,-82.75536667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0446,29.89361667,-82.75405,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0447,29.8945,-82.7547,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0448,29.89298333,-82.75333333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0449,29.89401667,-82.75383333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0450,29.89213333,-82.75303333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0451,29.89341667,-82.75305,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0452,29.89123333,-82.75306667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0453,29.8926,-82.75261667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0454,29.89033333,-82.75313333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0455,29.89173333,-82.75236667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0456,29.88945,-82.75323333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0457,29.89085,-82.7525,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0458,29.88858333,-82.75298333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0459,29.88996667,-82.75265,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0460,29.88775,-82.75258333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0461,29.88908333,-82.75258333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0462,29.88693333,-82.75216667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0463,29.88825,-82.7522,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0464,29.88608333,-82.75218333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0465,29.88743333,-82.7518,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0466,29.88541667,-82.75288333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0467,29.8866,-82.75146667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0468,29.88458333,-82.7532,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0469,29.88576667,-82.75171667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0470,29.8837,-82.75335,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0471,29.88518333,-82.75248333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0472,29.8828,-82.75333333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0473,29.88431667,-82.75273333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0474,29.8819,-82.75345,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0475,29.88341667,-82.75286667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0476,29.88101667,-82.75333333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0477,29.88253333,-82.7528,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0478,29.88018333,-82.75295,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0479,29.88166667,-82.75291667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0480,29.87955,-82.75223333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0481,29.88081667,-82.7527,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0482,29.87888333,-82.75153333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0483,29.8801,-82.75206667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0484,29.87816667,-82.75091667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0485,29.8795,-82.7513,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0486,29.87748333,-82.75025,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0487,29.87878333,-82.75068333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0488,29.877,-82.7494,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0489,29.8781,-82.75,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0490,29.87668333,-82.74843333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0491,29.87741667,-82.74935,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0492,29.87631667,-82.74768333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0493,29.8771,-82.74841667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0494,29.87555,-82.74806667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0495,29.87668333,-82.74756667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0496,29.8748,-82.74818333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0497,29.87581667,-82.7474,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0498,29.87391667,-82.74821667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0499,29.87503333,-82.74785,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0500,29.87316667,-82.74773333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0501,29.87418333,-82.74756667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0502,29.87251667,-82.74701667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0503,29.87338333,-82.74718333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0504,29.87183333,-82.74633333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0505,29.8727,-82.74651667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0506,29.871,-82.74596667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0507,29.872,-82.74586667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0508,29.87015,-82.7456,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0509,29.87116667,-82.7455,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0510,29.86931667,-82.7452,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0511,29.87031667,-82.74518333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0512,29.86873333,-82.74443333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0513,29.86951667,-82.74473333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0514,29.86838333,-82.74348333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0515,29.86903333,-82.74386667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0516,29.86783333,-82.74266667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0517,29.86865,-82.74293333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0518,29.8672,-82.74195,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0519,29.86806667,-82.74215,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0520,29.86635,-82.74158333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0521,29.86743333,-82.74143333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0522,29.86558333,-82.74111667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0523,29.86666667,-82.74106667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0524,29.8649,-82.74053333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0525,29.86595,-82.74081667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0526,29.86468333,-82.73956667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0527,29.86525,-82.7402,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0528,29.86491667,-82.73856667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0529,29.86516667,-82.7392,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0530,29.86498333,-82.73761667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0531,29.8655,-82.73823333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0532,29.86413333,-82.73738333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0533,29.86528333,-82.73726667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0534,29.86323333,-82.73723333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0535,29.8645,-82.73688333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0536,29.86238333,-82.73693333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0537,29.86361667,-82.73678333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0538,29.86156667,-82.73668333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0539,29.86275,-82.7365,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0540,29.86068333,-82.73673333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0541,29.8619,-82.73616667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0542,29.8599,-82.73635,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0543,29.861,-82.73616667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0544,29.85935,-82.73556667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0545,29.86015,-82.73598333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0546,29.85875,-82.73478333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0547,29.85965,-82.73515,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0548,29.85803333,-82.73418333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0549,29.85905,-82.73436667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0550,29.85721667,-82.73378333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0551,29.8583,-82.73381667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0552,29.85643333,-82.73328333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0553,29.85748333,-82.73335,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0554,29.85605,-82.73241667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0555,29.8567,-82.7329,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0556,29.85593333,-82.73141667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0557,29.85631667,-82.73198333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0558,29.8565,-82.73066667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0559,29.85666667,-82.73115,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0560,29.85628333,-82.72978333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0561,29.85696667,-82.73028333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0562,29.85583333,-82.7289,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0563,29.85665,-82.72931667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0564,29.8553,-82.72808333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0565,29.85613333,-82.72848333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0566,29.85491667,-82.72715,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0567,29.85558333,-82.72768333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0568,29.85436667,-82.72635,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0569,29.85526667,-82.72671667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0570,29.85393333,-82.72546667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0571,29.85466667,-82.72598333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0572,29.85368333,-82.72448333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0573,29.85423333,-82.72508333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0574,29.85348333,-82.72346667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0575,29.854,-82.72408333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0576,29.85335,-82.72245,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0577,29.85381667,-82.72308333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0578,29.85328333,-82.72143333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0579,29.85385,-82.72205,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0580,29.85276667,-82.7206,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0581,29.85383333,-82.72103333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0582,29.85206667,-82.71996667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0583,29.85315,-82.72045,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0584,29.85146667,-82.71921667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0585,29.85245,-82.7198,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0586,29.85131667,-82.7182,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0587,29.85196667,-82.71898333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0588,29.8511,-82.7172,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0589,29.85166667,-82.71806667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0590,29.85053333,-82.7164,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0591,29.85153333,-82.71706667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0592,29.84986667,-82.71576667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0593,29.85106667,-82.71618333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0594,29.84908333,-82.71536667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0595,29.85033333,-82.71558333,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0596,29.84861667,-82.7146,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0597,29.84956667,-82.71505,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0598,29.84826667,-82.71365,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0599,29.84898333,-82.71441667,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0600,29.84783333,-82.71275,3,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR0601,29.84871667,-82.71343333,3,FALSE,Santa Fe River,FALSE
